Id,Class,ECD (um),Count,O Wt%,Na Wt%,Mg Wt%,Si Wt%,P Wt%,S Wt%,Cl Wt%,Ca Wt%,Cu Wt%,K Wt%,Al Wt%,Cr Wt%,Fe Wt%,Ti Wt%,Zn Wt%
1179,Sea aerosol (Cl),0.787480193,55690.0,87.3476088,7.751038671,0.0,0.0,0.0,0.0,4.90135625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1180,Gypsium,0.941218856,58269.0,91.35282636,0.0,0.0,0.0,0.0,4.513189569,0.0,4.133979231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,Sea aerosol (Cl),0.97100113,52840.0,64.99184966,22.97307551,0.0,0.0,0.0,0.0,12.03507259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,Metallic Cr,0.937851336,61500.0,94.40773129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.592261627,0.0,0.0,0.0
1184,Sea aerosol (Cl),1.309517319,57302.0,67.41959453,21.99487388,0.0,0.0,0.0,0.0,10.58553308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186,Cl,1.252715473,60670.0,96.58147693,0.0,0.0,0.0,0.0,0.0,3.418529406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,Sea aerosol (Cl),0.845601652,55321.0,61.8216157,22.90877849,0.0,0.0,0.0,0.0,13.44697028,0.0,1.82263609,0.0,0.0,0.0,0.0,0.0,0.0
1188,Cl,0.838085044,53683.0,95.09751201,0.0,0.0,0.0,0.0,0.0,4.902483523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,Sea aerosol (Cl),0.771241744,60355.0,64.00977969,20.9247455,2.579192445,0.0,0.0,0.0,12.48627752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,Sea aerosol (Cl),0.775333241,52763.0,70.97096443,21.27650678,0.0,0.0,0.0,0.0,7.752531767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,Sea aerosol (Cl),0.830500408,61699.0,74.83820915,16.71564132,0.0,0.0,0.0,0.0,8.446148038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,Sea aerosol (Cl),0.875022633,54098.0,71.78660631,19.34875995,0.0,0.0,0.0,0.0,8.864633739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,Sea aerosol (Cl),0.826681995,62055.0,78.7607789,16.84420556,0.0,0.0,0.0,0.0,4.395016655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,Sea aerosol (Cl),1.122155751,53305.0,81.79963231,7.686905563,0.0,0.0,0.0,0.0,5.581555143,0.0,4.93190214,0.0,0.0,0.0,0.0,0.0,0.0
1201,Sea aerosol (Cl),0.77940326,53496.0,70.02766728,19.09342408,0.0,0.0,0.0,0.0,10.87891385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,Aluminosillicates,2.416726208,52752.0,70.59104443,0.0,1.440696698,7.662238181,0.0,0.0,0.0,0.0,0.0,0.59713847,5.144154653,0.0,14.56472874,0.0,0.0
1205,Sea aerosol (Cl),1.287588968,61962.0,76.22584701,18.28766316,0.0,1.50425164,0.0,0.592118315,3.390117735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,Sea aerosol (Cl),0.775333241,61912.0,70.47548294,19.01012659,0.0,0.0,0.0,0.0,10.51439121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,Sea aerosol (Cl),1.067241867,53964.0,57.13838339,25.16838014,0.0,0.0,0.0,0.0,17.69323349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,Sea aerosol (Cl),0.871399335,60303.0,69.81632113,20.69552541,0.0,0.0,0.0,0.85145738,8.636694402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,Ca rich+NaCl,0.951249891,54589.0,84.88809466,3.006331064,0.0,0.0,0.0,6.337720156,1.060332637,4.707517475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1214,Sea aerosol (Cl),0.807319074,53442.0,68.33387017,19.4674015,0.0,0.0,0.0,0.0,12.19872683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,Sea aerosol (Cl),0.954570145,55829.0,66.67500734,21.8372345,0.0,0.0,0.0,0.0,11.48775518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218,Sillica mixtures ,0.964462328,60013.0,90.91614485,0.0,0.0,5.883150548,0.0,0.0,1.612154581,0.0,0.0,1.588548347,0.0,0.0,0.0,0.0,0.0
1220,Sea aerosol (Cl),1.10224266,55642.0,62.8115356,22.51706272,0.0,0.0,0.0,0.0,13.11166286,0.0,1.559735462,0.0,0.0,0.0,0.0,0.0,0.0
1222,Sea aerosol (Cl),0.889368222,53478.0,79.39851284,13.39779049,2.94526685,0.0,0.0,0.243103155,2.760844864,1.254485361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,Sea aerosol (Cl),0.944574371,56221.0,62.97959685,21.09596282,2.551177889,0.0,0.0,0.0,13.3732602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,Sea aerosol (Cl),0.845601652,52432.0,64.54629302,22.35867828,0.0,0.0,0.0,0.0,13.09502721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,Aged Sea Aerosol,0.767128425,57589.0,86.14225984,10.33737957,0.0,0.0,0.0,3.520355746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,Metallic Cr,1.769820416,61408.0,92.52031446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47968629,0.0,0.0,0.0
1228,Cl,0.896454934,54514.0,96.39376402,0.0,0.0,0.0,0.0,0.0,3.606240079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,Mainly O,0.758834901,54712.0,96.12867236,0.0,0.0,0.0,0.0,3.871328011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,Sea aerosol (Cl),1.012474534,56885.0,61.22315526,21.80108726,1.858909614,0.0,0.0,0.0,15.1168555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,Sea aerosol (Cl),0.899977363,55602.0,64.41539526,22.11767584,0.0,0.0,0.0,0.0,13.46692741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,Sea aerosol (Cl),0.983948384,62806.0,64.8679018,18.82113963,2.872866951,0.0,0.0,0.0,13.43808472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,Sea aerosol (Cl),0.91046289,53881.0,64.0820384,22.99911827,0.0,0.0,0.0,0.0,12.91884482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,Aged Sea Aerosol,0.791487752,53545.0,70.29685974,11.33862585,3.223482519,1.74198579,0.0,1.549281459,10.23726538,1.612503268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,Sea aerosol (Cl),0.771241744,61812.0,77.88588405,16.41637534,0.0,0.0,0.0,0.0,2.857097425,0.0,2.840642631,0.0,0.0,0.0,0.0,0.0,0.0
1241,Sea aerosol (Cl),1.018705205,54715.0,63.67883086,21.85863256,0.0,0.0,0.0,0.0,14.46253806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,Sea aerosol (Cl),0.993548107,61126.0,64.05031681,13.97959739,4.38619256,0.0,0.0,0.0,17.58388877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,Sea aerosol (Cl),0.841851737,55322.0,66.06232524,19.87028718,2.099573985,0.0,0.0,0.0,11.96781024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,Cl,0.775333241,56827.0,95.82434893,0.0,0.0,0.0,0.0,0.0,4.175650701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,Sea aerosol (Cl),0.97100113,57129.0,59.72190499,24.37960953,1.617258973,0.0,0.0,0.0,12.71383017,0.0,1.567396335,0.0,0.0,0.0,0.0,0.0,0.0
1250,Sea aerosol (Cl),1.058310815,54103.0,63.03435564,23.70600849,0.0,0.0,0.0,0.0,13.25962991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,Aged Sea Aerosol,0.799442602,55451.0,67.62812138,19.31137145,0.0,0.0,0.0,1.292492449,11.76801026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,Sea aerosol (Cl),1.058310815,56751.0,61.36115789,22.74755538,2.081155963,0.0,0.0,0.0,13.81013095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,Sea aerosol (Cl),0.77940326,55226.0,65.14273286,20.6899181,0.0,0.0,0.0,0.0,14.16735351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,Sea aerosol (Cl),0.913931333,53640.0,70.27020454,18.56054217,0.0,0.0,0.0,0.384727609,10.78451723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,Sea aerosol (Cl),0.775333241,61928.0,67.09498763,19.33144331,0.0,0.0,0.0,0.0,11.35816574,0.0,2.215405181,0.0,0.0,0.0,0.0,0.0,0.0
1261,Sea aerosol (Cl),0.811228633,53427.0,64.15538192,22.30365276,0.0,0.0,0.0,0.0,13.54096234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,Sea aerosol (Cl),0.899977363,55473.0,64.84012008,21.95319384,1.777717471,0.0,0.0,0.0,11.42896563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,Sea aerosol (Cl),0.775333241,54328.0,67.64321923,19.77171302,0.0,0.0,0.0,0.0,12.58507222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264,Sea aerosol (Cl),0.899977363,54962.0,64.75413442,21.14877999,2.149323002,0.0,0.0,0.0,11.94776893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,Sea aerosol (Cl),0.97100113,53765.0,63.93963695,21.57381624,0.0,0.0,0.0,0.0,14.48654234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,Sillica mixtures ,1.620506023,60618.0,93.34721565,0.0,0.0,3.190247342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46253328,0.0,0.0,0.0
1267,Sillica mixtures ,0.758834901,60333.0,92.44074821,0.0,0.0,3.391522914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.167727381,0.0,0.0,0.0
1273,Sea aerosol (Cl),0.787480193,53431.0,63.73275518,20.73201835,1.846790686,0.0,0.0,0.0,13.68843615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,Sea aerosol (Cl),0.90348606,54526.0,67.43437648,19.14266348,2.075588889,0.0,0.0,0.0,11.34737283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,Sea aerosol (Cl),0.767128425,53655.0,75.12145042,18.80290955,0.0,0.0,0.0,0.0,6.075637788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,Silica mixtures +NaCl,1.144489398,53386.0,76.45477653,7.388573885,2.711782604,4.033914208,0.0,0.0,6.734017283,0.0,0.0,0.0,2.6769327,0.0,0.0,0.0,0.0
1277,Sea aerosol (Cl),0.799442602,54520.0,63.26184869,22.4055618,0.0,0.0,0.0,0.0,14.33258951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,Sea aerosol (Cl),0.856752925,56657.0,66.1342144,19.58015263,1.683772169,0.0,0.0,0.0,12.60185242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,False Si ,1.04325584,55786.0,95.87165117,0.0,0.0,4.1283492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,Oxygen only,0.875022633,54988.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,Sea aerosol (Cl),0.947918007,53138.0,61.1068368,21.21716738,2.73509901,0.0,0.0,0.0,12.97920644,0.0,1.961693913,0.0,0.0,0.0,0.0,0.0,0.0
1283,Sea aerosol (Cl),0.896454934,53692.0,69.00499463,18.84031743,0.0,0.0,0.0,0.0,12.15469092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,Sea aerosol (Cl),0.987158664,60172.0,68.6207056,21.154809,0.0,0.0,0.0,0.0,7.958648354,0.0,2.265843563,0.0,0.0,0.0,0.0,0.0,0.0
1285,Sea aerosol (Cl),0.913931333,54219.0,64.94567394,19.79484111,2.737102844,0.0,0.0,0.0,12.52238899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,Sea aerosol (Cl),0.856752925,52532.0,66.06424451,21.13534808,0.0,0.0,0.0,0.0,12.80040294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,Sea aerosol (Cl),0.803390491,52936.0,67.78663397,17.3664391,2.392643318,0.0,0.0,0.0,12.45428771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,Sea aerosol (Cl),0.864107162,53024.0,66.62919521,20.22859305,0.0,0.0,0.0,0.0,13.14221174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,Sea aerosol (Cl),0.838085044,62162.0,66.67343378,18.55310947,0.0,0.0,0.0,0.0,14.77345377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,Sea aerosol (Cl),0.767128425,62118.0,76.68265104,14.57324475,0.0,0.0,0.0,0.0,7.496885955,1.247216482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,Sea aerosol (Cl),0.841851737,59444.0,75.5210638,16.86412841,0.0,0.0,0.0,0.0,7.614813745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,Sea aerosol (Cl),0.807319074,55806.0,65.79768658,21.95590734,0.0,0.0,0.0,0.0,12.24640533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,Sea aerosol (Cl),0.93447168,56591.0,66.09239578,21.04890347,0.0,0.0,0.0,0.0,12.8587082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,Sea aerosol (Cl),0.967737252,56313.0,62.85900474,23.25306684,0.0,0.0,0.0,0.0,13.88792545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,Sea aerosol (Cl),0.864107162,54314.0,65.23537636,21.40859663,0.0,0.0,0.0,0.0,13.35602105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,Sea aerosol (Cl),0.853052031,61120.0,76.11070275,16.47045463,2.90947184,0.0,0.0,0.0,4.509367049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,Sea aerosol (Cl),1.127780627,56635.0,61.71420813,23.77094477,0.0,0.0,0.0,0.0,14.51484114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,Sea aerosol (Cl),0.754653961,54787.0,67.49668717,18.3931008,2.352762967,0.0,0.0,0.0,11.75745055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,Sea aerosol (Cl),0.941218856,55241.0,68.04422736,21.38139606,0.0,0.0,0.0,0.0,10.57437286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,Sea aerosol (Cl),1.113665169,53472.0,70.90076208,18.90355945,0.0,0.0,0.0,0.0,10.19568071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1313,Sea aerosol (Cl),0.892918608,53087.0,72.93272018,16.87668115,2.102297358,0.0,0.0,0.0,8.088296652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,Gypsium,1.229774693,61808.0,89.53005672,0.0,0.0,0.0,0.0,3.427204862,1.700439118,5.342294276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,Sea aerosol (Cl),1.124971704,54420.0,56.12009168,24.55690652,2.193188854,0.0,0.0,0.0,17.12980568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,Oxygen only,0.807319074,62343.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,Sea aerosol (Cl),0.996727469,55871.0,62.61811852,23.54388684,0.0,0.0,0.0,0.0,13.83799911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,Aged Sea Aerosol,0.826681995,53488.0,81.95877671,8.689469099,3.353884816,0.0,0.0,3.473943099,1.340930536,1.182998158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322,Sea aerosol (Cl),0.996727469,53565.0,70.17211318,18.79765093,0.0,0.0,0.0,0.0,11.03023961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,Sea aerosol (Cl),0.77940326,53749.0,69.38448548,16.89539254,2.062150836,0.0,0.0,0.0,11.65796742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,Sea aerosol (Cl),0.860437901,54803.0,67.15878844,20.29422522,2.335309237,0.0,0.0,0.0,10.21168232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,Sea aerosol (Cl),0.767128425,55802.0,65.83560705,18.83134991,2.10355036,0.0,0.0,0.0,13.22949082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,Sea aerosol (Cl),0.762992932,60790.0,69.1072166,16.72096997,2.303184941,0.0,0.0,0.0,9.275618196,0.0,2.593003958,0.0,0.0,0.0,0.0,0.0,0.0
1332,Sulfate aerosol,0.853052031,56357.0,95.04232407,0.0,0.0,0.0,0.0,4.957672954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,Sillica mixtures ,1.753657334,61361.0,84.41579938,0.0,0.0,12.97535151,0.0,0.0,0.0,0.0,0.0,0.0,1.385606825,0.0,1.223241631,0.0,0.0
1336,Sea aerosol (Cl),0.822845863,57197.0,85.52072644,11.99709773,0.0,0.0,0.0,0.0,2.482172474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,Sea aerosol (Cl),0.799442602,62677.0,67.9499805,19.22720671,0.0,0.0,0.0,0.0,10.50575301,0.0,2.31705457,0.0,0.0,0.0,0.0,0.0,0.0
1338,Cl,0.924258568,52659.0,80.11383414,0.0,7.073428482,0.0,0.0,0.0,12.81273961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,Sea aerosol (Cl),0.767128425,55706.0,74.72008467,12.52393425,0.0,0.0,0.0,0.0,12.7559796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,Sea aerosol (Cl),0.856752925,54697.0,62.93814182,22.79434055,0.0,0.0,0.0,0.0,14.26751614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,Sea aerosol,0.754653961,56484.0,90.25235772,9.747645259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,Sea aerosol (Cl),0.822845863,55963.0,62.8744185,20.38907856,2.08335612,0.0,0.0,0.0,12.81674802,0.0,1.836399361,0.0,0.0,0.0,0.0,0.0,0.0
1343,Sea aerosol (Cl),1.255238568,61775.0,80.54426312,13.82369846,0.0,0.0,0.0,0.0,5.632038414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,Sea aerosol (Cl),0.795475121,55524.0,65.24174809,21.46343738,0.0,0.0,0.0,0.0,11.0509038,0.0,2.243913896,0.0,0.0,0.0,0.0,0.0,0.0
1345,Sea aerosol (Cl),0.867760909,55479.0,67.55669713,20.2508688,0.0,0.0,0.0,0.0,12.19243109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,Sea aerosol (Cl),0.771241744,53062.0,67.22046137,22.12837189,0.0,0.0,0.0,0.0,10.65116599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,Sea aerosol (Cl),1.012474534,53840.0,68.81518364,19.45841908,0.0,0.0,0.0,0.0,11.72640249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,Sea aerosol (Cl),0.830500408,61352.0,79.56963778,17.49829948,0.0,0.0,0.0,0.0,2.932065912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,Sea aerosol (Cl),0.838085044,54570.0,66.74610972,18.942599,1.717277803,0.0,0.0,0.534856552,12.05915883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,Sea aerosol (Cl),1.040218699,57867.0,79.69411016,14.86614794,0.0,0.0,0.0,0.0,5.439740792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,Sea aerosol (Cl),0.871399335,54761.0,67.03361273,18.97904575,2.192549407,0.0,0.0,0.0,11.79478467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,Sea aerosol (Cl),0.787480193,54225.0,72.25408554,17.49358177,0.0,0.0,0.0,0.0,8.041096479,0.0,2.211236767,0.0,0.0,0.0,0.0,0.0,0.0
1359,Sea aerosol (Cl),0.885803606,52336.0,67.2771275,22.00145721,0.0,0.0,0.0,0.0,10.72141528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,Sea aerosol (Cl),1.44942465,54610.0,60.38451791,22.19070792,2.03131754,0.0,0.0,0.0,15.39345384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,Sea aerosol (Cl),0.791487752,52625.0,66.00456834,20.96641809,0.0,0.0,0.0,0.0,13.02901357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,Silica mixtures +NaCl,1.672390669,54996.0,79.72286344,4.723582789,0.0,7.486149669,0.0,0.0,2.764147706,0.0,0.0,0.0,2.26196982,0.0,3.041287139,0.0,0.0
1364,Sea aerosol (Cl),0.822845863,56341.0,64.86945152,21.84270918,0.0,0.0,0.0,0.0,13.2878378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,Sea aerosol (Cl),0.882224587,55746.0,64.32740688,19.73672807,2.659920789,0.0,0.0,0.0,13.27593923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,Gypsium,1.179880277,60157.0,87.9406631,0.0,0.0,0.0,0.0,6.010855734,0.0,6.048479676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,Sea aerosol (Cl),1.483939596,61165.0,54.99807,25.24987161,2.165711299,0.0,0.0,0.0,17.58634597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,Aged Sea Aerosol,0.90348606,54042.0,74.15798903,16.78031683,0.0,0.0,0.0,2.023615502,7.038082927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,Sea aerosol (Cl),0.882224587,54726.0,64.15734887,19.83799934,2.827007324,0.0,0.0,0.0,13.17764074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,Metallic Cr,2.644281827,62096.0,93.37967038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.620328128,0.0,0.0,0.0
1374,Sillica mixtures ,0.791487752,59808.0,91.83433652,0.0,0.0,2.480473928,0.0,2.737540565,0.0,2.947651781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,Sea aerosol (Cl),0.799442602,61971.0,66.38580561,19.25402582,1.857137308,0.0,0.0,0.0,12.50302792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,Sea aerosol (Cl),1.124971704,56632.0,59.24521685,23.32482636,2.486921288,0.0,0.0,0.0,14.94304091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,Sea aerosol (Cl),0.811228633,53186.0,70.4177618,18.53961498,0.0,0.0,0.0,0.0,11.04262546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,Sea aerosol (Cl),0.838085044,61703.0,76.72676444,19.61951852,0.0,0.0,0.0,0.0,3.653724119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,Sea aerosol (Cl),0.980727595,52207.0,66.47725105,18.11691523,2.794930525,0.0,0.0,0.0,12.61089891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,Metallic Cr,3.38988155,55645.0,89.0978694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.90213358,0.0,0.0,0.0
1381,Sea aerosol (Cl),0.845601652,53460.0,65.07572532,22.70093411,0.0,0.0,0.0,0.0,12.22334132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,Sea aerosol (Cl),1.302248897,56172.0,56.44868612,24.78850186,1.955514215,0.0,0.0,0.0,16.80729985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,Sea aerosol (Cl),0.767128425,53768.0,74.3900001,19.28210109,0.0,0.0,0.0,0.0,6.32790029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,Sea aerosol (Cl),0.913931333,61944.0,68.28135848,22.50653803,0.0,0.0,0.0,0.0,9.21209529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,Sea aerosol (Cl),1.079034952,56995.0,65.87065458,20.77999562,0.0,0.0,0.0,0.0,13.34934384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,Sea aerosol (Cl),0.767128425,52654.0,77.72805691,19.81595159,0.0,0.0,0.0,0.0,2.455987968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,Sea aerosol (Cl),0.795475121,52499.0,77.41798162,16.75928086,0.0,0.0,0.0,0.0,5.822734907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,Sea aerosol (Cl),0.826681995,54998.0,63.49803209,21.11403942,1.841913722,0.0,0.0,0.0,13.54600489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1392,Sea aerosol (Cl),0.90348606,53865.0,73.02814722,19.43679154,0.0,0.0,0.0,0.0,7.535064965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,Sea aerosol (Cl),0.758834901,61599.0,67.6443398,19.40232664,0.0,0.0,0.0,0.0,12.95333207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,Sea aerosol (Cl),1.133377587,53315.0,66.76340103,19.71188337,0.0,0.0,0.0,0.0,13.52471113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,Sea aerosol (Cl),0.807319074,55067.0,68.02369952,19.87751126,0.0,0.0,0.0,0.0,12.09879667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,Sea aerosol (Cl),0.771241744,60520.0,72.35194445,15.70096165,0.0,0.0,0.0,0.0,11.94709465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,Sea aerosol (Cl),0.964462328,52690.0,68.7792778,22.5667432,0.0,0.0,0.0,0.0,8.653982729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,Cl,0.81511944,55612.0,95.78552842,0.0,0.0,0.0,0.0,0.0,4.214467853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1401,Sea aerosol (Cl),0.924258568,54531.0,64.34730291,20.23443282,2.494315058,0.0,0.0,0.0,12.92393804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,Sea aerosol (Cl),0.762992932,61264.0,69.21061277,19.85336244,0.0,0.0,0.0,0.0,10.93602628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,Sea aerosol (Cl),0.77940326,55680.0,78.38990092,14.06640261,0.0,0.0,0.0,0.0,7.543691993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,Sea aerosol (Cl),0.964462328,55906.0,67.03882217,20.84136456,0.0,0.0,0.0,0.0,12.11981177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
