Id,Class,Area (µm²),Aspect Ratio,Breadth (µm),Direction (°),ECD (µm),Length (µm),Perimeter (µm),Count,O Wt%,O Wt% ?,Na Wt%,Na Wt% ?,Mg Wt%,Mg Wt% ?,Si Wt%,Si Wt% ?,P Wt%,P Wt% ?,S Wt%,S Wt% ?,Cl Wt%,Cl Wt% ?,Ca Wt%,Ca Wt% ?,Cu Wt%,Cu Wt% ?,,,,,,,,,,
21204,,1.073487112,1.191028496,1.1984515,122.34375,1.169104889,1.427389887,5.241667049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21212,Sillica mixtures ,0.641110359,1.283579428,1.026032942,105.46875,0.90348606,1.316994777,4.273536223,59056,87.00556755,2.364716865,,,,,,,2.638224699,0.776259415,10.35620719,2.30030641,,,,,,,,,,,,,,,,
21213,Sea aerosol (Cl),0.536743556,1.231106632,0.797584172,111.09375,0.826681995,0.981911164,2.897675174,53164,65.54092765,1.448575314,20.2587828,1.153489482,2.326138131,0.660492387,,,,,,,,,11.87415421,0.648196088,,,,,,,,,,,,
21216,Sea aerosol (Cl),0.531773708,1.323610541,0.775468618,74.53125,0.822845863,1.026418436,2.731570184,59848,67.88620353,1.23652732,21.03050649,1.068063267,,,,,,,,,,,11.08329594,0.579899549,,,,,,,,,,,,
21219,Sea aerosol (Cl),0.536743556,1.2304267,0.820298412,12.65625,0.826681995,1.009317069,2.786938514,61729,68.34061742,1.333323214,19.96927708,1.146957837,,,,,,,,,,,11.69010624,0.633022282,,,,,,,,,,,,
21221,Sea aerosol (Cl),0.591411881,2.275578817,0.662966223,142.03125,0.867760909,1.508631893,3.911674626,55386,86.15214229,2.364821546,8.464194834,2.266651578,,,,,,,,,,,5.383661017,0.985305198,,,,,,,,,,,,
21223,,0.487045079,1.486606618,0.704971471,19.6875,0.787480193,1.048015254,2.581682203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21224,,1.028758483,1.382916876,1.12609003,95.625,1.144489398,1.557288906,4.322187248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21225,,0.57153249,1.538316714,0.76818136,106.875,0.853052031,1.181706225,3.282471084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21230,,1.545622648,1.199175638,1.402213941,147.65625,1.402835656,1.681500797,5.3361867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21234,,0.646080207,1.219640719,0.897282193,74.53125,0.906981184,1.094361899,3.471510386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21236,Sulfate aerosol,0.496984774,1.529705017,0.704971471,11.25,0.795475121,1.078398395,2.715353176,54251,94.83414888,2.081601694,,,,,,,,,,,5.165850744,2.08160188,,,,,,,,,,,,,,
21239,Sulfate aerosol,0.477105383,1.807385498,0.663085434,118.125,0.77940326,1.198450997,3.132583102,53789,90.16486406,1.916714013,,,,,,,2.663485333,0.850129966,,,7.171657681,1.771030016,,,,,,,,,,,,,,
21240,Sea aerosol (Cl),0.566562643,1.121812315,0.914964493,164.53125,0.849335011,1.026418436,3.148800111,52467,70.03055215,1.646493189,18.3685571,1.298916526,,,,,,,,,1.447945833,0.938021205,10.15295014,0.706133945,,,,,,,,,,,,
21245,Sea aerosol (Cl),0.472135536,1.225649072,0.747735161,157.5,0.775333241,0.916460906,2.44801123,55490,63.71060014,1.35780219,19.64177936,1.036883611,1.989128627,0.594775844,,,,,,,,,14.6584928,0.659976527,,,,,,,,,,,,
21246,Sea aerosol (Cl),0.57153249,1.430475428,0.81278475,75.9375,0.853052031,1.162668612,3.070497468,54288,64.82340693,1.448988542,19.44734901,1.122043841,2.123900689,0.664283568,,,,,,,,,13.60534728,0.683769537,,,,,,,,,,,,
21252,,0.487045079,1.149046005,0.797584172,22.5,0.787480193,0.916460906,2.597899211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21254,,0.646080207,1.230396133,0.845965765,28.125,0.906981184,1.040873005,2.793655819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21271,Sea aerosol (Cl),1.18779361,1.504063537,1.057457206,77.34375,1.229774693,1.590482826,4.289753231,54292,60.61967611,1.384579856,22.62668759,1.064109989,1.725162752,0.57173809,,,,,,,,,15.0284797,0.663408032,,,,,,,,,,,,
21289,,0.536743556,1.34502316,0.77386995,118.125,0.826681995,1.040873005,2.715353176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21297,Sea aerosol (Cl),0.457225992,1.192565297,0.747735161,108.28125,0.762992932,0.891723004,2.44801123,53488,67.77147651,1.381915901,19.44523007,1.16787618,,,,,,,,,,,12.78330237,0.681297388,,,,,,,,,,,,
21300,Sea aerosol (Cl),0.795175639,1.265348445,0.947131204,28.125,1.006205281,1.198450997,3.282471084,55738,63.8993144,1.342007052,19.39782947,1.022241078,2.944336645,0.596284447,,,,,,,,,13.75851333,0.635482976,,,,,,,,,,,,
21302,Ca rich,0.785235943,1.201429546,1.078774404,112.5,0.999896722,1.296071443,4.022411286,53567,88.58941793,1.069612894,,,,,,,,,,,3.809510916,0.895177107,3.36413607,0.452741282,,,4.236928746,0.4429569,,,,,,,,
21319,,0.606321425,1.686217593,0.804155146,81.5625,0.878630989,1.355980555,3.904957321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21332,Cl,0.670929445,1.610022884,1.02220432,99.84375,0.924258568,1.645772347,5.068844755,56861,96.7305243,0.987788942,,,,,,,,,,,,,3.26946713,0.987788942,,,,,,,,,,,,
21334,Oxygen only,0.824994725,1.644792289,0.908182652,109.6875,1.024897999,1.493771823,3.794220661,60961,100,0.000209206,,,,,,,,,,,,,,,,,,,,,,,,,,
21335,Sea aerosol (Cl),0.651050054,1.137610271,0.914964493,61.875,0.91046289,1.040873005,2.9435438,53606,69.02188659,1.427349914,19.17446852,1.224442571,,,,,,,,,,,11.80364192,0.683108345,,,,,,,,,,,,
21338,,0.670929445,1.167988467,0.897282193,70.3125,0.924258568,1.048015254,2.904392478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21342,Sea aerosol (Cl),0.641110359,1.534435007,0.947131204,67.5,0.90348606,1.453311276,4.25060191,59446,81.17085099,1.707677171,12.31085956,1.606823131,,,,,,,,,,,6.518300623,0.745715713,,,,,,,,,,,,
21344,Sea aerosol (Cl),0.670929445,1.194114771,0.916462912,74.53125,0.924258568,1.094361899,2.959760808,52200,69.38624978,1.381579787,19.43493187,1.19085703,,,,,,,,,,,11.17882729,0.660169637,,,,,,,,,,,,
21346,Sea aerosol (Cl),0.452256145,1.880065844,0.684243965,80.15625,0.758834901,1.286423707,3.321622405,54719,76.32794976,1.217967551,18.92511845,1.151366252,,,,,,,,,,,4.746931419,0.462097581,,,,,,,,,,,,
21347,Sea aerosol (Cl),0.705718379,1.315329372,0.847433182,108.28125,0.947918007,1.114653756,3.093431781,55415,64.49198127,1.507676672,20.57507485,1.183716673,2.068619058,0.688620657,,,,,,,,,12.86433041,0.684068445,,,,,,,,,,,,
21348,Sea aerosol (Cl),0.472135536,1.192565297,0.747735161,108.28125,0.775333241,0.891723004,2.408859909,55210,64.34918642,1.40944263,21.32423371,1.111558452,2.026147395,0.661338354,,,,,,,,,12.30042726,0.634857873,,,,,,,,,,,,
21360,,0.541713404,1.231106632,0.797584172,111.09375,0.830500408,0.981911164,2.975977816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21372,Sea aerosol (Cl),0.566562643,1.349837747,0.747735161,64.6875,0.849335011,1.009321145,2.692418863,56008,65.26277661,1.34741487,21.15042955,1.11933155,,,,,,,,,,,13.58679384,0.662013004,,,,,,,,,,,,
21376,Sea aerosol (Cl),0.566562643,1.313987026,0.797584172,109.6875,0.849335011,1.048015254,2.731570184,54241,60.16538143,1.398620661,22.17593193,1.046391297,2.490145341,0.58374186,,,,,,,,,15.1685372,0.668759272,,,,,,,,,,,,
21379,,0.496984774,1.756814601,0.634474323,108.28125,0.795475121,1.114653756,2.904392478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21385,,0.601351577,1.476617424,0.845965765,16.875,0.875022633,1.249167789,4.596246498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21387,,0.477105383,1.32190174,0.74280193,111.09375,0.77940326,0.981911164,2.620833524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21389,,0.501954622,1.301456023,0.840875051,105.46875,0.799442602,1.094361899,3.266254075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21393,Sea aerosol (Cl),0.810085182,1.918067287,0.897282193,125.15625,1.015594648,1.721047622,4.667831836,61335,68.43534708,1.513560954,17.34878123,1.248615887,,,,,,,,,,,12.03358248,0.673137698,,,,,,,2.182292193,0.750030577,,,,
21394,Sea aerosol (Cl),0.561592795,1.12486479,0.897282193,154.6875,0.845601652,1.009321145,2.975977816,61227,77.84754038,1.419001166,15.436849,1.202494558,3.229403123,0.80735404,,,,,,,,,3.486214951,0.480527012,,,,,,,,,,,,
21397,Sea aerosol (Cl),0.720627923,1.242255518,0.897282193,108.28125,0.95787889,1.114653756,2.99891213,54225,66.72940254,1.322633307,20.7559824,1.113260817,,,,,,,,,,,12.51461953,0.643587997,,,,,,,,,,,,
21399,Sea aerosol (Cl),0.452256145,1.349837747,0.747735161,64.6875,0.758834901,1.009321145,2.904392478,60414,80.47302961,1.64369531,13.27343732,1.546246465,,,,,,,,,,,6.253525615,0.713043474,,,,,,,,,,,,
21402,Aged Sea Aerosol,0.447286297,1.984138876,0.620503627,113.90625,0.754653961,1.231165369,3.210885745,52833,73.41578603,1.521780062,13.57449889,1.138741709,2.398164757,0.713543594,,,,,,,1.789785922,0.796515401,8.821760863,0.600457843,,,,,,,,,,,,
21403,,1.769265796,1.180480927,1.445621311,52.03125,1.500899456,1.706528385,4.713700463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21412,,0.50692447,1.455971595,0.704971471,164.53125,0.803390491,1.026418436,2.637050533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21417,,0.72559777,1.216256262,0.916462912,18.28125,0.961176245,1.114653756,2.99891213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21418,,1.411436759,1.274995931,1.289621151,30.9375,1.340558502,1.64426172,4.407207196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21421,,0.87966305,1.176042568,1.046829225,77.34375,1.058310815,1.231115731,3.526878716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21425,,0.844874116,1.220518214,0.986960059,111.09375,1.037172664,1.204602728,3.266254075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21428,,0.904512289,1.646628266,0.88259828,112.5,1.073154609,1.453311276,3.778003653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21431,Sea aerosol (Cl),0.447286297,1.656732952,0.69788615,127.96875,0.754653961,1.156210982,3.038063451,60619,78.28669548,1.526852325,14.77185339,1.424598321,,,,,,,,,,,6.941454858,0.670399843,,,,,,,,,,,,
21436,Sea aerosol (Cl),0.740507314,1.177458436,0.937146389,26.71875,0.97100113,1.103450921,3.077214773,54673,68.51223707,1.313470025,19.03963238,1.124074217,,,,,,,,,,,12.44812384,0.637025433,,,,,,,,,,,,
21440,Sea aerosol (Cl),0.586442034,1.118029966,0.845965765,63.28125,0.864107162,0.945815075,2.659984846,55758,67.318964,1.349037979,19.85089183,1.134313177,,,,,,,,,,,12.83014268,0.654249592,,,,,,,,,,,,
21441,Sea aerosol (Cl),0.477105383,1.403249622,0.69788615,30.9375,0.77940326,0.979308477,2.542530881,53770,70.04777193,1.362203807,19.45888549,1.196569949,,,,,,,,,,,10.49334407,0.630454253,,,,,,,,,,,,
21443,,0.700748532,1.229770221,0.897282193,153.28125,0.944574371,1.103450921,3.054280459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21444,,1.774235644,1.147165393,1.63975109,167.34375,1.503005983,1.881065704,6.959237781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21445,,0.755416857,1.220650547,0.996980215,170.15625,0.980727595,1.216964445,3.432359065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21461,,0.487045079,2.300535513,0.616692333,116.71875,0.787480193,1.418722613,3.738852332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21464,Sea aerosol (Cl),0.516864165,1.364261407,0.752361997,105.46875,0.811228633,1.026418436,2.731570184,53211,66.22661352,1.487050485,20.99538296,1.252047531,,,,,,,,,,,12.77800798,0.721343979,,,,,,,,,,,,
21466,Sea aerosol (Cl),1.38658752,1.259311348,1.239181446,18.28125,1.328705409,1.560515258,4.517943855,54542,67.82482266,1.273867209,20.75844407,0.992876943,2.01194901,0.575843733,,,,,,,1.155612152,0.636790879,8.249176294,0.4742424,,,,,,,,,,,,
21470,Sea aerosol (Cl),0.800145487,1.335645581,0.897282193,61.875,1.009344775,1.198450997,3.243319762,56431,62.01547384,1.40778264,23.19096029,1.142774709,,,,,,,,,,,14.79356438,0.689342152,,,,,,,,,,,,
21471,Sea aerosol (Cl),0.591411881,1.20042252,0.873038648,109.6875,0.867760909,1.048015254,3.132583102,52967,62.84379363,1.557347085,21.35113478,1.208295673,2.374563552,0.705187349,,,,,,,,,13.4305045,0.71991561,,,,,,,,,,,,
21473,Sea aerosol (Cl),0.626200816,1.468572144,0.775468618,157.5,0.892918608,1.13883161,3.077214773,62419,76.10815763,1.329952665,15.31475484,1.219515689,,,,,,,,,,,8.577089012,0.605046004,,,,,,,,,,,,
21474,Sea aerosol (Cl),0.452256145,1.264906513,0.704971471,161.71875,0.758834901,0.891723004,2.3926429,53272,68.64274144,1.361561473,19.29475367,1.166946255,,,,,,,,,,,12.06250042,0.653624581,,,,,,,,,,,,
21500,Sea aerosol (Cl),0.541713404,1.248934378,0.786199164,21.09375,0.830500408,0.981911164,2.637050533,61702,71.7852056,1.327466592,17.8337574,1.170434523,,,,,,,,,,,10.38104147,0.635353988,,,,,,,,,,,,
21503,Ca rich,0.710688227,2.356988681,0.747735161,126.5625,0.951249891,1.762403311,4.416706899,56557,93.60372424,1.73121132,,,,,,,,,,,3.043843992,1.622805744,,,,,3.352433443,0.726137077,,,,,,,,
21506,Sea aerosol (Cl),0.511894317,1.236443389,0.775468618,36.5625,0.807319074,0.958823046,2.676201854,54148,67.7012682,1.372766122,19.57385987,1.157124899,,,,,,,,,,,12.72487491,0.679272041,,,,,,,,,,,,
21509,Sea aerosol (Cl),0.824994725,1.153878113,0.986960059,67.5,1.024897999,1.13883161,3.171734424,55603,61.53712273,1.4106052,23.13712537,1.127883419,,,,,,,,,,,15.3257519,0.700585358,,,,,,,,,,,,
21510,Sea aerosol (Cl),1.018818787,1.207755014,1.096678236,115.3125,1.138947044,1.324518639,3.588964351,53177,63.95400763,1.404476445,19.82222646,1.077929884,2.277252078,0.61094407,,,,,,,,,13.94651979,0.666574109,,,,,,,,,,,,
21512,Sea aerosol (Cl),0.546683252,1.523041405,0.704971471,67.5,0.834301345,1.073700739,2.982695121,53708,71.45558596,1.424476784,18.14152598,1.255167089,,,,,,,,,,,10.40289029,0.670785829,,,,,,,,,,,,
21523,,0.626200816,1.379393754,0.845965765,64.6875,0.892918608,1.166919892,3.171734424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21525,,0.561592795,1.430188434,0.815920381,154.6875,0.845601652,1.166919892,3.471510386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21529,Sea aerosol (Cl),0.665959597,1.14391932,0.897282193,15.46875,0.920829026,1.026418436,2.920609487,52457,65.87492228,1.348638907,21.72392309,1.143006608,,,,,,,,,,,12.4011524,0.646991003,,,,,,,,,,,,
21537,Sea aerosol (Cl),0.452256145,1.520656936,0.845965765,9.84375,0.758834901,1.286423707,4.015693981,59415,84.02491212,1.854501478,7.342465222,1.762516983,,,,,,,,,,,8.632621914,0.859513134,,,,,,,,,,,,
21538,Sea aerosol (Cl),0.447286297,2.463905476,0.537568771,115.3125,0.754653961,1.324518639,3.148800111,58050,82.270962,1.887372136,12.19801456,1.787840202,,,,,,,,,,,5.531021953,0.811445154,,,,,,,,,,,,
21540,Sea aerosol (Cl),0.690808836,1.536586942,0.845965765,102.65625,0.937851336,1.299899947,4.729917471,52241,58.42948556,1.510882005,20.54473162,1.067986991,3.204580769,0.614162767,,,,,,,,,17.82120317,0.778174493,,,,,,,,,,,,
21541,Sea aerosol (Cl),0.665959597,1.238838848,0.845965765,19.6875,0.920829026,1.048015254,2.88817547,52867,73.218894,1.408632006,17.082569,1.261045411,,,,,,,,,,,9.698544443,0.640235282,,,,,,,,,,,,
21553,,0.740507314,1.269201171,0.897282193,112.5,0.97100113,1.13883161,3.093431781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21571,Sea aerosol (Cl),0.700748532,1.565241952,0.996980215,71.71875,0.944574371,1.560515258,6.023540971,55191,87.75273561,2.296408638,8.418133855,2.207658999,,,,,,,,,,,3.829132393,0.88829454,,,,,,,,,,,,
21584,,0.561592795,1.644094447,0.797584172,143.4375,0.845601652,1.311303708,3.856306296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21589,,0.670929445,1.868153297,0.704971471,74.53125,0.924258568,1.316994777,3.266254075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21590,,0.755416857,1.144662195,1.05236526,68.90625,0.980727595,1.204602728,3.967042956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21596,Cl,0.467165688,3.097666069,0.469171219,75.9375,0.771241744,1.453335765,3.344556718,59174,96.71655893,0.939681288,,,,,,,,,,,,,3.283449635,0.939682219,,,,,,,,,,,,
21600,Sea aerosol (Cl),0.606321425,2.07631853,0.747735161,129.375,0.878630989,1.55253637,3.911674626,56234,76.6076386,1.87887419,11.32371947,1.636799425,,,,,2.193580382,0.652687298,,,,,9.875056893,0.909401104,,,,,,,,,,,,
21608,,0.755416857,1.227568691,0.947131204,75.9375,0.980727595,1.162668612,3.148800111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21622,,0.750447009,1.645040337,0.824313518,151.875,0.977496193,1.356028988,3.533596021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21624,Sea aerosol (Cl),0.561592795,2.033243847,0.735498991,98.4375,0.845601652,1.495448799,3.872523304,57444,83.70757699,1.904942095,9.752704948,1.801939867,,,,,,,,,,,6.539715081,0.852936506,,,,,,,,,,,,
21628,Sea aerosol (Cl),0.87966305,1.286657921,1.101282256,84.375,1.058310815,1.416973538,4.573312185,60797,73.26642871,1.297942363,20.4804644,1.204337273,,,,,,,,,,,6.253111362,0.535782706,,,,,,,,,,,,
21629,Sea aerosol (Cl),0.919421832,1.642864076,1.136109341,11.25,1.081963139,1.866473223,6.14771224,55350,64.17677402,1.733804494,17.43157357,1.206357125,2.73016803,0.760247465,,,,,,,1.533544529,0.881568715,14.12794143,0.808153953,,,,,,,,,,,,
21633,Cl,0.730567618,1.980716659,0.845965765,104.0625,0.964462328,1.675618483,4.368055874,56140,95.62094212,1.139445882,,,,,,,,,,,,,4.379049689,1.13944523,,,,,,,,,,,,
21652,,0.730567618,1.216256262,0.916462912,108.28125,0.964462328,1.114653756,3.038063451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21653,,0.496984774,1.229269553,0.747735161,122.34375,0.795475121,0.919168067,2.487162552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21657,,0.705718379,1.501616181,0.802204147,158.90625,0.947918007,1.204602728,3.077214773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21667,Sea aerosol (Cl),0.526803861,1.264906513,0.747735161,153.28125,0.818991763,0.945815075,2.542530881,62167,67.00675488,1.334788091,22.00891227,1.158063486,,,,,,,,,,,10.9843336,0.618907483,,,,,,,,,,,,
21671,Sea aerosol (Cl),0.482075231,1.628810714,0.69788615,119.53125,0.783452135,1.136724439,3.337839413,62682,74.26922917,1.415266097,17.8485781,1.302029844,,,,,,,,,,,7.882193476,0.618314464,,,,,,,,,,,,
21672,Sea aerosol (Cl),0.561592795,1.40642757,0.765072227,120.9375,0.845601652,1.076018673,3.227102754,53846,69.74922419,1.453763153,18.28579903,1.186194085,2.325535566,0.749901822,,,,,,,,,9.639446437,0.621632161,,,,,,,,,,,,
21674,,0.521834013,1.133446923,0.845965765,73.125,0.81511944,0.958857293,2.959760808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21678,,0.651050054,1.499310979,0.775468618,75.9375,0.91046289,1.162668612,3.093431781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21679,,0.849843964,1.253976232,1.085762974,158.90625,1.040218699,1.361520963,5.202515727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21685,,0.492014926,1.299997155,0.704971471,112.5,0.791487752,0.916460906,2.431794222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21712,Sea aerosol (Cl),0.511894317,1.713367945,0.70306132,111.09375,0.807319074,1.204602728,3.250037067,52030,64.87486362,1.493932586,21.97039723,1.240860112,,,,,,,,,,,13.15473765,0.718632108,,,,,,,,,,,,
21719,,0.516864165,1.323610541,0.775468618,105.46875,0.811228633,1.026418436,2.637050533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21733,Sea aerosol (Cl),0.541713404,1.544821886,0.752623084,75.9375,0.830500408,1.162668612,3.187951432,52356,65.64575434,1.404873654,21.28859162,1.172184758,,,,,,,,,,,13.06565106,0.684884936,,,,,,,,,,,,
21741,Sea aerosol (Cl),0.586442034,1.231106632,0.797584172,158.90625,0.864107162,0.981911164,2.731570184,54788,66.6035831,1.338039059,22.15925455,1.147358119,,,,,,,,,,,11.23716608,0.61132675,,,,,,,,,,,,
21747,,0.735537466,1.092646441,0.986960059,101.25,0.967737252,1.078398395,3.093431781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21762,Sulfate aerosol,0.511894317,1.541825515,0.69788615,120.9375,0.807319074,1.076018673,2.676201854,59696,93.52860451,1.563661173,,,,,,,,,,,3.95521149,1.426083967,2.516179346,0.723968633,,,,,,,,,,,,
21784,,0.576502338,1.131484243,0.847433182,16.875,0.856752925,0.958857293,2.731570184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21795,Sea aerosol (Cl),0.874693203,1.730129935,0.971892783,122.34375,1.055317002,1.681500797,4.501726847,59566,69.64663863,1.315835025,19.47054863,1.142352168,,,,,,,,,,,10.88281199,0.616879016,,,,,,,,,,,,
21800,Sea aerosol (Cl),0.457225992,2.232530242,0.61308104,101.25,0.762992932,1.368721963,3.321622405,56522,85.59148312,2.144665457,8.124256879,1.966348663,,,,,2.323307469,0.765638473,,,,,3.960951418,0.838460028,,,,,,,,,,,,
21834,Sea aerosol (Cl),0.487045079,2.137171679,0.634474323,171.5625,0.787480193,1.355980555,3.487727394,55788,81.96232915,1.875093393,11.3459222,1.704357006,,,,,2.307951823,0.678092381,,,,,4.383787513,0.743846036,,,,,,,,,,,,
21837,Sea aerosol (Cl),0.591411881,1.816583573,0.780021112,84.375,0.867760909,1.416973538,4.179016571,60141,68.20293069,1.394234225,19.03946996,1.18640149,,,,,,,,,,,12.7576068,0.702985842,,,,,,,,,,,,
21838,Sea aerosol (Cl),0.566562643,1.934355131,0.772232461,160.3125,0.849335011,1.493771823,3.692983705,62047,75.02654195,1.398692839,15.92665464,1.279619709,,,,,,,,,,,9.046798199,0.630522147,,,,,,,,,,,,
21841,Sillica mixtures ,2.589290674,1.790486666,1.694866365,149.0625,1.815705725,3.034635627,9.162841378,52383,89.72844481,3.034741059,,,,,0.104326569,3.061888553,6.707282364,0.669534178,,,1.412516087,1.108180545,,,2.047428489,0.470424118,,,,,,,,,,
21844,Sea aerosol (Cl),0.472135536,1.317341067,0.766180582,115.3125,0.775333241,1.009321145,2.849024148,53810,67.41470098,1.437166519,19.96632963,1.210609823,,,,,,,,,,,12.61897236,0.700347684,,,,,,,,,,,,
21852,,1.058577569,1.21268283,1.146527247,149.0625,1.160957718,1.390373907,3.856306296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21856,,0.899542441,1.103515003,1.057457206,25.3125,1.070202321,1.166919892,3.360773726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21857,,0.586442034,1.228265575,0.847433182,118.125,0.864107162,1.040873005,2.809872827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21874,,0.447286297,1.459507515,0.64803714,116.71875,0.754653961,0.945815075,2.44801123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21890,Sea aerosol (Cl),0.447286297,1.881892865,0.687685085,119.53125,0.754653961,1.294149656,3.148800111,55303,86.98176146,2.413976006,8.700153977,2.322134189,,,,,,,,,,,4.318090156,0.958303083,,,,,,,,,,,,
21893,Sea aerosol (Cl),0.457225992,1.428641034,0.728575605,61.875,0.762992932,1.040873005,2.715353176,53900,73.20850492,1.592959836,17.60648638,1.444071997,,,,,,,,,,,9.18501243,0.727773877,,,,,,,,,,,,
21894,Sea aerosol (Cl),0.651050054,2.006841674,0.845965765,85.78125,0.91046289,1.697719351,5.11749578,59026,63.3828342,1.425109059,19.171381,1.075000688,2.397087403,0.627756678,,,,,,,,,15.04868716,0.70834728,,,,,,,,,,,,
21904,,0.735537466,1.374368398,0.897282193,149.0625,0.967737252,1.23319629,3.432359065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21911,,0.487045079,1.124483234,0.775468618,75.9375,0.787480193,0.872001459,2.487162552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21924,,0.576502338,1.378361488,0.778968905,157.5,0.856752925,1.073700739,3.015129138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21940,Sea aerosol (Cl),0.988999701,1.410454281,1.059071424,19.6875,1.122155751,1.493771823,4.006194277,54576,72.32710123,1.260074787,18.72109771,1.133605372,,,,,,,,,,,8.951795846,0.555572612,,,,,,,,,,,,
